date,time,time_bucket,trade_type,direction,realized_pl,contracts,bars_held,day_type,mode
2025-06-05,10:29:00,10:00-10:30,EXIT_FLAT,short,-61.0,0,44,TREND,
2025-06-05,11:11:00,11:00-11:30,CHOP_BUY,long,0.0,2,0,CHOP,
2025-06-05,11:12:00,11:00-11:30,SESSION_EXIT,long,-6.0,0,1,TREND,
2025-06-06,09:44:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-06-06,09:51:00,09:30-10:00,EXIT_FLAT,long,-148.0,0,7,TREND,
2025-06-06,10:06:00,10:00-10:30,CHOP_BUY,long,0.0,2,0,CHOP,
2025-06-06,10:30:00,10:30-11:00,SESSION_EXIT,long,-108.0,0,24,TREND,
2025-06-09,10:03:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-06-09,10:30:00,10:30-11:00,SESSION_EXIT,short,-78.0,0,27,TREND,
2025-06-10,09:46:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-06-10,10:30:00,10:30-11:00,SESSION_EXIT,short,-80.0,0,44,TREND,
2025-06-11,09:52:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-06-11,10:16:00,10:00-10:30,PARTIAL_TP,long,52.0,1,24,TREND,
2025-06-11,10:43:00,10:30-11:00,SESSION_EXIT,long,83.0,0,51,CHOP,
2025-06-12,10:03:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-06-12,10:17:00,10:00-10:30,PARTIAL_TP,long,82.0,1,14,TREND,
2025-06-12,10:47:00,10:30-11:00,SESSION_EXIT,long,152.0,0,44,CHOP,
2025-06-13,09:47:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-06-13,09:54:00,09:30-10:00,PARTIAL_TP,short,59.0,1,7,TREND,
2025-06-13,10:17:00,10:00-10:30,CHOP_TP,short,86.0,0,30,CHOP,
2025-06-13,10:28:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-06-13,10:30:00,10:30-11:00,SESSION_EXIT,short,22.0,0,2,TREND,
2025-06-16,09:45:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-06-16,09:53:00,09:30-10:00,PARTIAL_TP,long,57.0,1,8,TREND,
2025-06-16,10:38:00,10:30-11:00,SESSION_EXIT,long,129.0,0,53,CHOP,
2025-06-17,10:00:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-06-17,10:12:00,10:00-10:30,PARTIAL_TP,long,52.0,1,12,TREND,
2025-06-17,10:35:00,10:30-11:00,SESSION_EXIT,long,39.0,0,35,CHOP,
2025-06-18,09:48:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-06-18,09:58:00,09:30-10:00,PARTIAL_TP,long,50.0,1,10,TREND,
2025-06-18,11:01:00,11:00-11:30,SESSION_EXIT,long,191.0,0,73,CHOP,
2025-06-19,09:43:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-06-19,09:48:00,09:30-10:00,PARTIAL_TP,short,92.0,1,5,TREND,
2025-06-19,10:18:00,10:00-10:30,CHOP_TP,short,12.0,0,35,CHOP,
2025-06-19,10:20:00,10:00-10:30,CHOP_BUY,long,0.0,2,0,CHOP,
2025-06-19,10:30:00,10:30-11:00,SESSION_EXIT,long,16.0,0,10,TREND,
2025-06-23,09:47:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-06-23,09:55:00,09:30-10:00,PARTIAL_TP,long,52.0,1,8,TREND,
2025-06-23,10:37:00,10:30-11:00,SESSION_EXIT,long,40.0,0,50,TREND,
2025-06-24,09:56:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-06-24,10:07:00,10:00-10:30,CHOP_TP,short,44.0,0,11,CHOP,
2025-06-24,10:08:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-06-24,10:20:00,10:00-10:30,EXIT_FLAT,short,-138.0,0,12,TREND,
2025-06-24,10:41:00,10:30-11:00,CHOP_BUY,long,0.0,2,0,CHOP,
2025-06-24,10:42:00,10:30-11:00,SESSION_EXIT,long,34.0,0,1,TREND,
2025-06-25,09:49:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-06-25,10:30:00,10:30-11:00,SESSION_EXIT,short,32.0,0,41,TREND,
2025-06-26,10:31:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2025-06-26,10:32:00,10:30-11:00,SESSION_EXIT,long,-2.0,0,1,TREND,
2025-06-27,09:53:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-06-27,10:00:00,10:00-10:30,PARTIAL_TP,long,55.0,1,7,TREND,
2025-06-27,12:42:00,12:30-13:00,SESSION_EXIT,long,324.0,0,169,CHOP,
2025-06-30,10:05:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-06-30,10:30:00,10:30-11:00,SESSION_EXIT,short,-26.0,0,25,TREND,
2025-07-01,10:13:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-07-01,10:26:00,10:00-10:30,PARTIAL_TP,long,60.0,1,13,TREND,
2025-07-01,10:39:00,10:30-11:00,SESSION_EXIT,long,90.0,0,26,CHOP,
2025-07-02,09:53:00,09:30-10:00,CHOP_SELL,short,0.0,2,0,CHOP,
2025-07-02,10:21:00,10:00-10:30,CHOP_TP,short,32.0,0,28,CHOP,
2025-07-02,11:25:00,11:00-11:30,TREND_LONG,long,0.0,2,0,TREND,
2025-07-02,11:26:00,11:00-11:30,SESSION_EXIT,long,20.0,0,1,TREND,
2025-07-03,09:42:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-07-03,09:54:00,09:30-10:00,PARTIAL_TP,long,53.0,1,12,TREND,
2025-07-03,10:10:00,10:00-10:30,CHOP_TP,long,67.0,0,28,CHOP,
2025-07-03,10:17:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-07-03,10:30:00,10:30-11:00,SESSION_EXIT,long,-4.0,0,13,TREND,
2025-07-04,09:43:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-07-04,10:30:00,10:30-11:00,SESSION_EXIT,long,50.0,0,47,TREND,
2025-07-07,09:45:00,09:30-10:00,CHOP_SELL,short,0.0,2,0,CHOP,
2025-07-07,10:02:00,10:00-10:30,PARTIAL_TP,short,52.0,1,17,TREND,
2025-07-07,10:49:00,10:30-11:00,SESSION_EXIT,short,136.0,0,64,CHOP,
2025-07-08,09:45:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-07-08,09:59:00,09:30-10:00,EXIT_FLAT,long,-128.0,0,14,TREND,
2025-07-08,10:05:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-07-08,10:30:00,10:30-11:00,SESSION_EXIT,short,-32.0,0,25,TREND,
2025-07-09,09:49:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-07-09,09:55:00,09:30-10:00,EXIT_FLAT,long,-138.0,0,6,TREND,
2025-07-09,10:27:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-07-09,10:30:00,10:30-11:00,PARTIAL_TP,short,61.0,1,3,TREND,
2025-07-09,12:35:00,12:30-13:00,SESSION_EXIT,short,118.0,0,128,CHOP,
2025-07-10,09:47:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-07-10,09:56:00,09:30-10:00,PARTIAL_TP,long,51.0,1,9,TREND,
2025-07-10,10:32:00,10:30-11:00,SESSION_EXIT,long,128.0,0,45,CHOP,
2025-07-11,09:45:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-07-11,09:55:00,09:30-10:00,EXIT_FLAT,short,-158.0,0,10,TREND,
2025-07-11,10:22:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-07-11,10:30:00,10:30-11:00,SESSION_EXIT,long,-28.0,0,8,TREND,
2025-07-14,09:45:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-07-14,10:00:00,10:00-10:30,EXIT_FLAT,long,-140.0,0,15,TREND,
2025-07-14,13:14:00,13:00-13:30,CHOP_SELL,short,0.0,2,0,CHOP,
2025-07-14,13:15:00,13:00-13:30,SESSION_EXIT,short,8.0,0,1,TREND,
2025-07-15,10:04:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-07-15,10:30:00,10:30-11:00,SESSION_EXIT,short,92.0,0,26,TREND,
2025-07-16,09:47:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-07-16,10:30:00,10:30-11:00,SESSION_EXIT,short,-6.0,0,43,TREND,
2025-07-17,09:49:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-07-17,09:55:00,09:30-10:00,EXIT_FLAT,long,-150.0,0,6,TREND,
2025-07-17,10:37:00,10:30-11:00,CHOP_BUY,long,0.0,2,0,CHOP,
2025-07-17,10:38:00,10:30-11:00,SESSION_EXIT,long,-18.0,0,1,TREND,
2025-07-18,09:44:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-07-18,10:05:00,10:00-10:30,PARTIAL_TP,short,66.0,1,21,TREND,
2025-07-18,11:17:00,11:00-11:30,SESSION_EXIT,short,68.0,0,93,CHOP,
2025-07-21,09:43:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-07-21,09:54:00,09:30-10:00,EXIT_FLAT,short,-138.0,0,11,TREND,
2025-07-21,09:56:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-07-21,10:30:00,10:30-11:00,SESSION_EXIT,long,52.0,0,34,TREND,
2025-07-22,11:38:00,11:30-12:00,CHOP_SELL,short,0.0,2,0,CHOP,
2025-07-22,11:39:00,11:30-12:00,SESSION_EXIT,short,38.0,0,1,TREND,
2025-07-23,09:42:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-07-23,09:51:00,09:30-10:00,PARTIAL_TP,short,51.0,1,9,TREND,
2025-07-23,10:30:00,10:30-11:00,SESSION_EXIT,short,-27.0,0,48,TREND,
2025-07-24,09:47:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-07-24,10:00:00,10:00-10:30,PARTIAL_TP,long,57.0,1,13,TREND,
2025-07-24,11:07:00,11:00-11:30,SESSION_EXIT,long,137.0,0,80,CHOP,
2025-07-25,10:01:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-07-25,10:04:00,10:00-10:30,PARTIAL_TP,short,51.0,1,3,TREND,
2025-07-25,10:18:00,10:00-10:30,EXIT_FLAT,short,-63.0,0,17,TREND,
2025-07-25,10:43:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2025-07-25,10:44:00,10:30-11:00,SESSION_EXIT,long,-6.0,0,1,TREND,
2025-07-28,09:52:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-07-28,10:05:00,10:00-10:30,EXIT_FLAT,short,-164.0,0,13,TREND,
2025-07-28,10:14:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-07-28,10:30:00,10:30-11:00,SESSION_EXIT,long,-10.0,0,16,TREND,
2025-07-29,09:49:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-07-29,10:30:00,10:30-11:00,SESSION_EXIT,short,-40.0,0,41,TREND,
2025-07-30,09:49:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-07-30,09:59:00,09:30-10:00,EXIT_FLAT,short,-134.0,0,10,TREND,
2025-07-30,10:19:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-07-30,10:30:00,10:30-11:00,SESSION_EXIT,long,26.0,0,11,TREND,
2025-07-31,09:53:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-07-31,10:11:00,10:00-10:30,EXIT_FLAT,long,-124.0,0,18,TREND,
2025-07-31,10:59:00,10:30-11:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-07-31,11:00:00,11:00-11:30,SESSION_EXIT,short,-44.0,0,1,TREND,
2025-08-01,09:42:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-08-01,09:48:00,09:30-10:00,PARTIAL_TP,short,53.0,1,6,TREND,
2025-08-01,09:57:00,09:30-10:00,CHOP_TP,short,61.0,0,15,CHOP,
2025-08-01,10:00:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-08-01,10:10:00,10:00-10:30,EXIT_FLAT,short,-178.0,0,10,TREND,
2025-08-01,12:25:00,12:00-12:30,CHOP_BUY,long,0.0,2,0,CHOP,
2025-08-01,12:26:00,12:00-12:30,SESSION_EXIT,long,20.0,0,1,TREND,
2025-08-04,09:45:00,09:30-10:00,CHOP_BUY,long,0.0,2,0,CHOP,
2025-08-04,09:57:00,09:30-10:00,PARTIAL_TP,long,68.0,1,12,TREND,
2025-08-04,10:24:00,10:00-10:30,CHOP_TP,long,80.0,0,39,CHOP,
2025-08-04,10:26:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-08-04,10:30:00,10:30-11:00,SESSION_EXIT,long,-36.0,0,4,TREND,
2025-08-05,09:56:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-08-05,10:04:00,10:00-10:30,PARTIAL_TP,short,57.0,1,8,TREND,
2025-08-05,11:51:00,11:30-12:00,SESSION_EXIT,short,123.0,0,115,CHOP,
2025-08-06,10:23:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-08-06,10:30:00,10:30-11:00,SESSION_EXIT,short,-28.0,0,7,TREND,
2025-08-07,09:45:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-08-07,10:03:00,10:00-10:30,PARTIAL_TP,short,72.0,1,18,TREND,
2025-08-07,14:26:00,14:00-14:30,SESSION_EXIT,short,519.0,0,281,CHOP,
2025-08-08,09:43:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-08-08,09:51:00,09:30-10:00,EXIT_FLAT,short,-124.0,0,8,TREND,
2025-08-08,09:56:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-08-08,10:04:00,10:00-10:30,PARTIAL_TP,long,55.0,1,8,TREND,
2025-08-08,10:15:00,10:00-10:30,CHOP_TP,long,55.0,0,19,CHOP,
2025-08-08,11:39:00,11:30-12:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-08-08,11:40:00,11:30-12:00,SESSION_EXIT,short,24.0,0,1,TREND,
2025-08-11,09:45:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-08-11,09:51:00,09:30-10:00,PARTIAL_TP,short,59.0,1,6,TREND,
2025-08-11,12:07:00,12:00-12:30,SESSION_EXIT,short,40.0,0,142,TREND,
2025-08-12,09:44:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-08-12,09:53:00,09:30-10:00,EXIT_FLAT,short,-170.0,0,9,TREND,
2025-08-12,10:02:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-08-12,10:05:00,10:00-10:30,PARTIAL_TP,long,52.0,1,3,TREND,
2025-08-12,10:37:00,10:30-11:00,SESSION_EXIT,long,45.0,0,35,TREND,
2025-08-13,09:44:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-08-13,09:47:00,09:30-10:00,PARTIAL_TP,long,52.0,1,3,TREND,
2025-08-13,10:30:00,10:30-11:00,SESSION_EXIT,long,8.0,0,46,TREND,
2025-08-14,10:03:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-08-14,10:23:00,10:00-10:30,EXIT_FLAT,long,-126.0,0,20,TREND,
2025-08-14,10:46:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2025-08-14,10:47:00,10:30-11:00,SESSION_EXIT,long,14.0,0,1,TREND,
2025-08-15,09:56:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-08-15,10:12:00,10:00-10:30,PARTIAL_TP,short,50.0,1,16,TREND,
2025-08-15,11:01:00,11:00-11:30,SESSION_EXIT,short,95.0,0,65,CHOP,
2025-08-18,09:46:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-08-18,09:54:00,09:30-10:00,EXIT_FLAT,long,-122.0,0,8,TREND,
2025-08-18,09:58:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-08-18,10:13:00,10:00-10:30,EXIT_FLAT,short,-122.0,0,15,TREND,
2025-08-18,14:18:00,14:00-14:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-08-18,14:19:00,14:00-14:30,SESSION_EXIT,short,-18.0,0,1,TREND,
2025-08-19,09:57:00,09:30-10:00,CHOP_SELL,short,0.0,2,0,CHOP,
2025-08-19,10:03:00,10:00-10:30,EXIT_FLAT,short,-154.0,0,6,TREND,
2025-08-19,10:26:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-08-19,10:30:00,10:30-11:00,SESSION_EXIT,long,28.0,0,4,TREND,
2025-08-20,09:51:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-08-20,09:54:00,09:30-10:00,PARTIAL_TP,short,51.0,1,3,TREND,
2025-08-20,10:20:00,10:00-10:30,CHOP_TP,short,64.0,0,29,CHOP,
2025-08-20,10:28:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-08-20,10:30:00,10:30-11:00,SESSION_EXIT,short,72.0,0,2,TREND,
2025-08-21,10:01:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-08-21,10:06:00,10:00-10:30,PARTIAL_TP,long,69.0,1,5,TREND,
2025-08-21,10:24:00,10:00-10:30,CHOP_TP,long,89.0,0,23,CHOP,
2025-08-21,10:52:00,10:30-11:00,CHOP_BUY,long,0.0,2,0,CHOP,
2025-08-21,10:53:00,10:30-11:00,SESSION_EXIT,long,-16.0,0,1,TREND,
2025-08-22,09:43:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-08-22,09:53:00,09:30-10:00,CHOP_TP,long,38.0,0,10,CHOP,
2025-08-22,10:00:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-08-22,10:01:00,10:00-10:30,PARTIAL_TP,long,53.0,1,1,TREND,
2025-08-22,11:56:00,11:30-12:00,SESSION_EXIT,long,314.0,0,116,CHOP,
2025-08-25,10:01:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-08-25,10:12:00,10:00-10:30,PARTIAL_TP,short,53.0,1,11,TREND,
2025-08-25,10:30:00,10:30-11:00,SESSION_EXIT,short,45.0,0,29,TREND,
2025-08-26,09:53:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-08-26,10:30:00,10:30-11:00,SESSION_EXIT,long,-78.0,0,37,TREND,
2025-08-27,09:43:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-08-27,10:30:00,10:30-11:00,SESSION_EXIT,long,-38.0,0,47,TREND,
2025-08-28,09:46:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-08-28,10:30:00,10:30-11:00,SESSION_EXIT,short,-14.0,0,44,TREND,
2025-08-29,09:43:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-08-29,09:50:00,09:30-10:00,EXIT_FLAT,long,-144.0,0,7,TREND,
2025-08-29,10:02:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-08-29,10:04:00,10:00-10:30,PARTIAL_TP,short,56.0,1,2,TREND,
2025-08-29,10:30:00,10:30-11:00,SESSION_EXIT,short,50.0,0,28,TREND,
2025-09-01,09:45:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-09-01,10:04:00,10:00-10:30,CHOP_TP,long,46.0,0,19,CHOP,
2025-09-01,10:14:00,10:00-10:30,CHOP_BUY,long,0.0,2,0,CHOP,
2025-09-01,10:30:00,10:30-11:00,SESSION_EXIT,long,40.0,0,16,TREND,
2025-09-02,09:51:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-09-02,09:56:00,09:30-10:00,PARTIAL_TP,long,50.0,1,5,TREND,
2025-09-02,10:15:00,10:00-10:30,CHOP_TP,long,65.0,0,24,CHOP,
2025-09-02,12:01:00,12:00-12:30,CHOP_SELL,short,0.0,2,0,CHOP,
2025-09-02,12:02:00,12:00-12:30,SESSION_EXIT,short,32.0,0,1,TREND,
2025-09-03,09:48:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-09-03,09:57:00,09:30-10:00,PARTIAL_TP,short,57.0,1,9,TREND,
2025-09-03,10:30:00,10:30-11:00,SESSION_EXIT,short,14.0,0,42,TREND,
2025-09-04,09:57:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-09-04,10:05:00,10:00-10:30,EXIT_FLAT,long,-120.0,0,8,TREND,
2025-09-04,10:31:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2025-09-04,10:32:00,10:30-11:00,SESSION_EXIT,long,-12.0,0,1,TREND,
2025-09-05,10:09:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-09-05,10:14:00,10:00-10:30,PARTIAL_TP,short,67.0,1,5,TREND,
2025-09-05,13:53:00,13:30-14:00,SESSION_EXIT,short,310.0,0,224,CHOP,
2025-09-08,09:43:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-09-08,10:27:00,10:00-10:30,EXIT_FLAT,short,-132.0,0,44,TREND,
2025-09-08,10:55:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2025-09-08,10:56:00,10:30-11:00,SESSION_EXIT,long,12.0,0,1,TREND,
2025-09-09,09:45:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-09-09,10:02:00,10:00-10:30,EXIT_FLAT,short,-130.0,0,17,TREND,
2025-09-09,10:11:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-09-09,10:20:00,10:00-10:30,EXIT_FLAT,long,-124.0,0,9,TREND,
2025-09-09,10:32:00,10:30-11:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-09-09,10:33:00,10:30-11:00,SESSION_EXIT,short,8.0,0,1,TREND,
2025-09-10,09:48:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-09-10,09:51:00,09:30-10:00,EXIT_FLAT,long,-192.0,0,3,TREND,
2025-09-10,10:33:00,10:30-11:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-09-10,10:34:00,10:30-11:00,SESSION_EXIT,short,20.0,0,1,TREND,
2025-09-11,09:46:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-09-11,09:52:00,09:30-10:00,PARTIAL_TP,long,71.0,1,6,TREND,
2025-09-11,12:52:00,12:30-13:00,SESSION_EXIT,long,304.0,0,186,CHOP,
2025-09-12,09:51:00,09:30-10:00,CHOP_BUY,long,0.0,2,0,CHOP,
2025-09-12,10:25:00,10:00-10:30,EXIT_FLAT,long,-138.0,0,34,TREND,
2025-09-12,10:35:00,10:30-11:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-09-12,10:36:00,10:30-11:00,SESSION_EXIT,short,8.0,0,1,TREND,
2025-09-15,09:55:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-09-15,10:03:00,10:00-10:30,EXIT_FLAT,long,-132.0,0,8,TREND,
2025-09-15,10:32:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2025-09-15,10:33:00,10:30-11:00,SESSION_EXIT,long,4.0,0,1,TREND,
2025-09-16,09:50:00,09:30-10:00,CHOP_BUY,long,0.0,2,0,CHOP,
2025-09-16,10:00:00,10:00-10:30,EXIT_FLAT,long,-120.0,0,10,TREND,
2025-09-16,11:07:00,11:00-11:30,CHOP_SELL,short,0.0,2,0,CHOP,
2025-09-16,11:08:00,11:00-11:30,SESSION_EXIT,short,10.0,0,1,TREND,
2025-09-17,10:55:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2025-09-17,10:56:00,10:30-11:00,SESSION_EXIT,long,-38.0,0,1,TREND,
2025-09-18,09:45:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-09-18,09:50:00,09:30-10:00,EXIT_FLAT,short,-230.0,0,5,TREND,
2025-09-18,10:00:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-09-18,10:06:00,10:00-10:30,PARTIAL_TP,long,50.0,1,6,TREND,
2025-09-18,10:51:00,10:30-11:00,SESSION_EXIT,long,45.0,0,51,TREND,
2025-09-22,09:53:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-09-22,10:07:00,10:00-10:30,PARTIAL_TP,long,62.0,1,14,TREND,
2025-09-22,11:56:00,11:30-12:00,SESSION_EXIT,long,161.0,0,123,CHOP,
2025-09-23,09:45:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-09-23,09:49:00,09:30-10:00,PARTIAL_TP,long,50.0,1,4,TREND,
2025-09-23,10:03:00,10:00-10:30,CHOP_TP,long,15.0,0,18,CHOP,
2025-09-23,10:10:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-09-23,10:18:00,10:00-10:30,EXIT_FLAT,long,-152.0,0,8,TREND,
2025-09-23,10:43:00,10:30-11:00,CHOP_SELL,short,0.0,2,0,CHOP,
2025-09-23,10:44:00,10:30-11:00,SESSION_EXIT,short,-6.0,0,1,TREND,
2025-09-24,09:51:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-09-24,10:30:00,10:30-11:00,SESSION_EXIT,short,-38.0,0,39,TREND,
2025-09-25,10:10:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-09-25,10:30:00,10:30-11:00,SESSION_EXIT,long,-58.0,0,20,TREND,
2025-09-26,09:46:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-09-26,10:03:00,10:00-10:30,EXIT_FLAT,long,-136.0,0,17,TREND,
2025-09-26,10:24:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-09-26,10:30:00,10:30-11:00,SESSION_EXIT,short,56.0,0,6,TREND,
2025-09-29,09:49:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-09-29,10:30:00,10:30-11:00,SESSION_EXIT,short,-20.0,0,41,TREND,
2025-09-30,09:59:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-09-30,10:05:00,10:00-10:30,EXIT_FLAT,long,-120.0,0,6,TREND,
2025-09-30,10:09:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-09-30,10:16:00,10:00-10:30,EXIT_FLAT,short,-140.0,0,7,TREND,
2025-09-30,10:33:00,10:30-11:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-09-30,10:34:00,10:30-11:00,SESSION_EXIT,short,14.0,0,1,TREND,
2025-10-01,10:02:00,10:00-10:30,CHOP_SELL,short,0.0,2,0,CHOP,
2025-10-01,10:06:00,10:00-10:30,EXIT_FLAT,short,-138.0,0,4,TREND,
2025-10-01,11:23:00,11:00-11:30,TREND_LONG,long,0.0,2,0,TREND,
2025-10-01,11:24:00,11:00-11:30,SESSION_EXIT,long,8.0,0,1,TREND,
2025-10-02,09:53:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-10-02,10:02:00,10:00-10:30,EXIT_FLAT,long,-120.0,0,9,TREND,
2025-10-02,10:11:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
